code,name,listedDate,business,website,industry,sector,issuePrice,regCapital,establishDate,chairman,regAddress,officeAddress,tel,email
sz301629,矽电股份,2025-03-24,"主要从事半导体专用设备的研发、生产和销售,专注于半导体探针测试技术领域。",http://www.sidea.com.cn/,电子,电子,52.28,4172.7274,2003-12-25 00:00:00 +0800 CST,何沁修,深圳市龙岗区龙城街道黄阁坑社区龙城工业园3号厂房三楼东区、五楼中西区,深圳市龙岗区龙城街道黄阁坑社区龙城工业园3号厂房三楼东区、五楼中西区,0755-84534618,ir@sidea.com.cn
sz301630,同宇新材,2025-07-10,"电子树脂的研发、生产和销售,主要应用于覆铜板生产。",http://www.tyadmt.com/,电子,电子,-,4000.00,2015-12-23 00:00:00 +0800 CST,张驰,广东省肇庆市四会市大沙镇马房开发区(西南一区编号ES1020),广东省肇庆市四会市大沙镇马房开发区(西南一区编号ES1020),0758-3202908,tongyu@tyadmt.com
sz301631,壹连科技,2024-11-22,电连接组件研发、设计、生产、销售、服务。,https://www.uniconn.com/,汽车,汽车,72.99,9141.458,2011-12-07 00:00:00 +0800 CST,田奔,"深圳市宝安区燕罗街道燕川社区大华路1号A栋厂房103-501,B栋厂房301-501(一照多址企业)",深圳市宝安区燕罗街道燕川社区大华路1号A栋厂房5楼,0755-23499997,zqb@uniconn.com
sz301632,广东建科,2025-08-12,公司主营业务为从事建设工程领域的检验检测技术服务。,http://www.gdjky.com/,社会服务,社会服务,6.56,41856.00,2013-12-25 00:00:00 +0800 CST,陈少祥,广东省广州市天河区先烈东路121号大院,广东省广州市天河区先烈东路121号大院,020-87252493,tzb@gdjky.com
sz301633,港迪技术,2024-11-07,主要从事工业自动化领域产品的研发、生产与销售,http://www.gdetec.com/,机械设备,机械设备,37.94,5568.00,2015-09-28 00:00:00 +0800 CST,向爱国,湖北省武汉市东湖开发区武汉理工大学科技园理工园路6号D车间,湖北省武汉市东湖开发区武汉理工大学科技园理工园路6号D车间,027-87927216,info@gdetec.com
sz301636,泽润新能,2025-05-16,新能源电气连接、保护和智能化技术。,http://www.zerun-tech.com/cn,电力设备,电力设备,33.06,6386.7823,2017-03-16 00:00:00 +0800 CST,陈泽鹏,江苏省常州市金坛区直溪镇亚溪路16号,江苏省常州市金坛区直溪镇亚溪路16号,0519-82650616,zrzq@zerun-tech.com
sz301638,南网数字,2025-11-18,公司主营业务按照业务类别可以分为电网数字化、企业数字化、数字基础设施及其他业务。,http://nwsyy.csg.cn/,计算机,计算机,5.69,317965.023,2017-03-31 00:00:00 +0800 CST,刘育权,广东省广州市黄埔区中新广州知识城亿创街1号406房之86,广东省广州市黄埔区光谱中路11-1号,020-85737218,nwsz@csg.cn
sz301656,联合动力,2025-09-25,"公司致力于成为全球领先的智能电动汽车部件及解决方案提供商,主要产品包括电驱系统(电控、电机、三合一/多合一驱动总成)和电源系统(车载充电机、DC/DC转换器、二合一/三合一电源总成)等动力系统核心部件。",https://en.inovance-automotive.com/,汽车,汽车,12.48,240479.091,2016-09-30 00:00:00 +0800 CST,李俊田,江苏省苏州市吴中区越溪天鹅荡路52号,江苏省苏州市吴中区友翔路99号苏州湾中心广场办公楼A座,0512-85557799,IAIR@inovance.com
sz301658,首航新能,2025-04-02,"新能源电力设备研发、生产、销售及服务的高新技术企业,专注于太阳能电力的转换、存储与管理,核心产品涵盖光伏并网逆变器、光伏储能逆变器、储能电池等。",http://www.sofarsolar.com/,电力设备,电力设备,11.80,41237.1135,2013-06-07 00:00:00 +0800 CST,许韬,深圳市宝安区新安街道兴东社区67区高新奇科技楼11层,深圳市宝安区新安街道兴东社区67区高新奇科技楼,0755-23050619,info@sofarsolar.com
sz301662,宏工科技,2025-04-17,粉料、粒料、液料、浆料等散装物料的自动化处理产线及设备的研发、生产和销售,http://www.ongoaltech.com/,电力设备,电力设备,26.60,8000.00,2008-08-14 00:00:00 +0800 CST,罗才华,广东省东莞市桥头镇桥新西二路10号10号楼108室,广东省东莞市桥头镇桥新西二路10号10号楼108室,0769-82361936,ongoal@ongoaltech.com
sz301665,泰禾股份,2025-04-11,农药产品以及功能化学品的研发、生产和销售。,http://www.cacch.com,基础化工,基础化工,10.27,45000.00,2004-04-29 00:00:00 +0800 CST,田晓宏,江苏省南通市如东县洋口化学工业园区,上海市长宁区临虹路365号北5座,021-62382755,investor@cacch.com
sz301666,大普微-UW,2026-04-16,"从事数据中心企业级SSD产品的研发和销售,是业内领先、国内极少数具备企业级SSD“主控芯片+固件算法+模组”全栈自研能力并实现批量出货的半导体存储产品提供商。",https://www.dapustor.com/,电子,电子,46.08,43621.636,2016-04-15 00:00:00 +0800 CST,杨亚飞,深圳市龙岗区龙城街道黄阁坑社区腾飞路9号创投大厦3501,深圳市龙岗区龙城街道黄阁坑社区腾飞路9号创投大厦3501,0755-89932506,ir@dapustor.com
sz301667,纳百川,2025-12-23,新能源汽车动力电池热管理、燃油汽车动力系统热管理及储能电池热管理相关产品的研发、生产和销售。,http://www.rnbc.com/,汽车,汽车,22.63,11166.96,2007-10-29 00:00:00 +0800 CST,陈荣贤,浙江省泰顺县月湖工业区分泰路59号,浙江省泰顺县月湖工业区分泰路59号,021-63327226,investor@rnbc.com
sz301668,昊创瑞通,2025-09-26,"公司是一家专注于智能配电设备及配电网数字化解决方案的高新技术企业,主要从事智能配电设备的研发、生产和销售。",http://www.bjhcrt.com/,电力设备,电力设备,21.00,11000.00,2007-02-13 00:00:00 +0800 CST,段友涛,北京市丰台区金泽西路2号院1号楼-4至42层101内9层908单元,北京市丰台区金泽西路2号院1号楼平安金融中心A座908,010-87576102,investor@hcrtgs.com
sz301669,高特电子,-,-,-,-,-,-,-,-,-,-,-,-,-
sz301678,新恒汇,2025-06-20,智能卡业务、蚀刻引线框架业务以及物联网eSIM芯片封测业务。,http://www.henghuiic.com/,电子,电子,12.80,23955.5467,2017-12-07 00:00:00 +0800 CST,任志军,山东省淄博市高新区中润大道187号,山东省淄博市高新区中润大道187号,0533-3982031,office@henghuiic.com
sz301680,固德电材,2026-03-06,"新能源汽车动力电池热失控防护零部件及电力电工绝缘产品的研发、生产和销售,为客户提供定制化的热失控防护解决方案和电力电工高性能绝缘解决方案。",http://www.goodeeis.com,汽车,汽车,58.00,8280.00,2008-04-21 00:00:00 +0800 CST,朱国来,江苏省苏州市吴江区汾湖镇汾杨路88号,苏州市吴江区汾湖镇汾杨路88号、松杨路358号,0512-63263150,goode.irm@goodeeis.com
sz301682,宏明电子,2026-03-25,"主要从事以阻容元器件为主的新型电子元器件的研发、生产和销售,致力于向客户提供高性能、高可靠性的电子元器件产品。同时,公司还涉及精密零组件业务,产品主要应用于平板电脑、笔记本电脑等消费电子领域和新能源电池及汽车电子结构件等领域。",http://www.chinahongming.com/,国防军工,国防军工,69.66,12154.9358,1981-10-08 00:00:00 +0800 CST,梁涛,四川省成都市成华区建设路43号17栋2层8号,四川省成都市龙泉驿区北京路188号,028-84391463;028-60659508,zqswb@chinahongming.com
sz301683,慧谷新材,2026-04-01,功能性树脂和功能性涂层材料的研发、生产和销售。,http://www.humanchem.com,基础化工,基础化工,78.38,6311.64,1999-10-11 00:00:00 +0800 CST,唐靖,广东省广州经济技术开发区新业路62号,广州经济技术开发区新业路62号;英德市东华镇清远华侨工业园创业大道1号,020-32222636,zhengquan2023@humanchem.com
sz301687,新广益,2025-12-31,高性能特种功能材料研发、生产及销售。,http://www.xgydz.com,基础化工,基础化工,21.93,14686.40,2004-05-14 00:00:00 +0800 CST,夏超华,江苏省苏州市吴中区胥口镇曹丰路289号1幢,苏州市吴中区胥口镇曹丰路289号1幢,0512-65195580,ir@xgydz.com
sz301696,三瑞智能,2026-04-10,"无人机电动动力系统及机器人动力系统的研发、生产和销售,并积极布局电动垂直起降飞行器(eVTOL)动力系统产品。",https://www.ncsanrui.com/,电力设备,电力设备,24.68,40001.00,2009-10-14 00:00:00 +0800 CST,吴敏,江西省南昌市南昌高新技术产业开发区天祥北大道888号D栋制造中心,江西省南昌市南昌高新技术产业开发区天祥北大道888号D栋制造中心,0791-88113337,ir@ncsanrui.com
sh600000,浦发银行,1999-11-10,吸收公众存款;发放短期、中期和长期贷款;办理结算;办理票据贴现;发行金融债券;代理发行、代理兑付、承销政府债券;买卖政府债券;同业拆借;提供信用证服务及担保;代理收付款项及代理保险业务;提供保险箱业务;外汇存款;外汇贷款;外汇汇款;外币兑换;国际结算;同业外汇拆借;外汇票据的承兑和贴现;外汇借款;外汇担保;结汇、售汇;买卖和代理买卖股票以外的外币有价证券;自营外汇买卖;代客外汇买卖;资信调查、咨询、见证业务;离岸银行业务;证券投资基金托管业务;全国社会保障基金托管业务;经中国人民银行和中国银行业监督管理委员会批准经营的其他业务。,http://www.spdb.com.cn,银行,银行,10.00,3330583.83,1992-10-19 00:00:00 +0800 CST,张为忠,上海市中山东一路12号,上海市中山东一路12号,021-63611226,bdo@spdb.com.cn
sh600004,白云机场,2003-04-28,"以广州新白云机场为经营载体,从事飞机起降服务、航空客货过港服务等航空性业务和航空客货代理、航空配餐、航站楼商业场所租赁经营等非航空性业务。",http://www.baiyunport.com,交通运输,交通运输,5.88,257724.4598,2000-09-19 00:00:00 +0800 CST,王晓勇,广东省广州市白云国际机场南工作区自编一号,广州白云国际机场东南工作区空港南横四路综合服务大楼一区,020-36063593,600004@gdairport.com
sh600006,东风股份,1999-07-27,设计、制造和销售东风系列及东风日产系列轻型商用车、东风康明斯发动机及相关零部件、东风系列及东风日产系列轻型发动机。,http://www.dfac.com,汽车,汽车,5.10,200000.00,1999-07-21 00:00:00 +0800 CST,张小帆,湖北省襄阳市高新区东风汽车大道劲风路3幢,湖北省武汉市经济技术开发区创业路58号,027-84287896,dfac@dfac.com
sh600007,中国国贸,1999-03-12,"商务服务设施的投资、经营和管理,包括高档甲级写字楼、商城、公寓等设施的出租及管理,大型展览及配套服务及停车设施服务等。高档酒店经营业务。",http://www.cwtc.com,房地产,房地产,5.46,100728.2534,1997-10-15 00:00:00 +0800 CST,赵汝泉,北京市朝阳区建国门外大街1号,北京市朝阳区建国门外大街1号,010-65052288,dongmi@cwtc.com
sh600008,首创环保,2000-04-27,水处理及固废处理业务。,https://www.capitaleco-pro.com,环保,环保,8.98,734059.0677,1999-08-31 00:00:00 +0800 CST,李伏京,北京市西城区车公庄大街21号39幢16层,北京市西城区车公庄大街21号2号楼,010-68356169,master@capitaleco-pro.com
sh600009,上海机场,1998-02-18,为国内外航空运输企业及旅客提供地面保障服务。,http://www.avinex.com,交通运输,交通运输,6.41,248831.304,1998-02-11 00:00:00 +0800 CST,冯昕,上海市浦东新区启航路900号,上海市浦东新区启航路900号,021-68341609,ir@shairport.com
sh600010,包钢股份,2001-03-09,矿产资源开发利用、钢铁产品的生产与销售。,http://www.baoganggf.com,钢铁,钢铁,5.18,4528861.9348,1999-06-29 00:00:00 +0800 CST,张昭,内蒙古包头市昆区河西工业区,内蒙古包头市昆区河西工业区包钢股份办公楼,0472-2669515,glgfzqb@126.com
sh600011,华能国际,2001-12-06,电力及热力销售、港口服务及运输服务等。,http://www.hpi.com.cn/,公用事业,公用事业,7.95,1569809.3359,1994-06-30 00:00:00 +0800 CST,王葵,河北雄安新区启动区华能总部,北京市西城区复兴门内大街6号(华能大厦),010-63226554,zqb@hpi.com.cn
sh600012,皖通高速,2003-01-07,投资、建设、运营及管理安徽省境内的部分收费公路。,http://www.anhui-expressway.net,交通运输,交通运输,2.20,170859.1889,1996-08-15 00:00:00 +0800 CST,汪小文,安徽省合肥市望江西路520号,安徽省合肥市望江西路520号,0551-65338697,wtgs@anhui-expressway.net
sh600015,华夏银行,2003-09-12,吸收公众存款;发放短期、中期和长期贷款;办理国内外结算;办理票据承兑与贴现;发行金融债券;代理发行、代理兑付、承销政府债券;买卖政府债券、金融债券;从事同业拆借;买卖、代理买卖外汇;从事银行卡业务;提供信用证服务及担保;代理收付款项;提供保管箱服务;结汇、售汇业务;保险兼业代理业务;经中国银行业监督管理委员会批准的其他业务。,http://www.hxb.com.cn,银行,银行,5.60,1591492.8468,1992-10-14 00:00:00 +0800 CST,杨书剑,北京市东城区建国门内大街22号,北京市东城区建国门内大街22号华夏银行大厦,010-85238570;010-85239938,zhdb@hxb.com.cn
sh600016,民生银行,2000-12-19,吸收社会公众存款、发放短期和中长期贷款、结算、办理票据贴现、发行金融债券、代理发行、代理兑付及承销政府债券、买卖政府债券、同业拆借等。,http://www.cmbc.com.cn,银行,银行,11.80,4378241.8502,1996-02-07 00:00:00 +0800 CST,高迎欣,中国北京市西城区复兴门内大街2号,中国北京市西城区复兴门内大街2号,86-10-58560975;86-10-58560824,cmbc@cmbc.com.cn
sh600017,日照港,2006-10-17,金属矿石、煤炭及其制品、粮食、木材、钢铁、非金属矿石、水泥等大宗散杂货装卸、堆存及中转业务。,http://www.rzpcl.com,交通运输,交通运输,4.70,307565.3888,2002-07-15 00:00:00 +0800 CST,牟伟,山东省日照市海滨二路,山东省日照市海滨二路,0633-8388822,rzport@vip.163.com
sh600018,上港集团,2006-10-26,集装箱业务、散杂货业务、港口服务和港口物流业务。,http://www.portshanghai.com.cn,交通运输,交通运输,3.67,2327996.0504,1988-10-21 00:00:00 +0800 CST,于福林,中国(上海)自由贸易试验区临港新片区同汇路1号综合大楼A区4楼,上海市虹口区东大名路358号(国际港务大厦),021-55333388,600018@portshanghai.com.cn
sh600019,宝钢股份,2000-12-12,钢铁业、贸易、航运、煤化工、信息服务等业务。,http://www.baosteel.com/,钢铁,钢铁,4.18,2178208.4749,2000-02-03 00:00:00 +0800 CST,邹继新,上海市宝山区富锦路885号宝钢指挥中心,上海市宝山区富锦路885号宝钢指挥中心,86-21-26647000,ir@baosteel.com
sh600020,中原高速,2003-08-08,经营性收费公路的投资、建设、运营管理等。,http://www.zygs.com,交通运输,交通运输,6.36,224737.1832,2000-12-28 00:00:00 +0800 CST,刘静,河南省郑州市金水区徐庄东路97号牛顿国际B座3楼H11,郑州市郑东新区农业东路100号,0371-67717696,zygs600020@163.com
